"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.206	0.224	0.216	0.47	0.527	0.448
0.512	0.502	0.593	0.788	0.646	0.397
0.13	0.062	0.084	0.592	0.526	0.289
0.164	0.084	0.139	0.83	0.449	0.653
0.182	0.13	0.159	0.707	0.62	0.472
0.128	0.09	0.089	0.74	0.602	0.453
0.098	0.078	0.083	0.661	0.542	0.454
0.228	0.292	0.323	0.825	0.577	0.504
0.094	0.038	0.067	0.723	0.678	0.549
0.222	0.284	0.296	0.864	0.585	0.431
0.276	0.366	0.335	0.842	0.602	0.398
0.528	0.112	0.32	0.875	0.711	0.612
0.494	0.434	0.447	0.635	0.553	0.329
0.376	0.24	0.371	0.608	0.563	0.427
0.42	0.112	0.064	0.629	0.536	0.364
0.132	0.158	0.127	0.608	0.519	0.523
0.194	0.136	0.198	0.443	0.509	0.569
0.124	0.066	0.087	0.678	0.577	0.46
0.148	0.266	0.194	0.848	0.607	0.503
0.276	0.178	0.249	0.704	0.523	0.518
0.2	0.17	0.244	0.66	0.587	0.433
0.3	0.2	0.313	0.753	0.5	0.499
0.264	0.3	0.26	0.739	0.647	0.502
0.082	0.07	0.064	0.698	0.411	0.294
0.186	0.122	0.156	0.685	0.628	0.404
0.262	0.218	0.202	0.773	0.727	0.365
0.354	0.094	0.081	0.653	0.955	0.514
0.128	0.184	0.157	0.637	0.68	0.519
0.148	0.214	0.153	0.613	0.491	0.506
0.056	0.042	0.074	0.672	0.463	0.499
0.068	0.188	0.159	0.679	0.522	0.494
0.172	0.204	0.181	0.862	0.628	0.536
0.274	0.27	0.253	0.646	0.637	0.448
0.068	0.176	0.127	0.75	0.749	0.442
0.136	0.196	0.182	0.781	0.572	0.572
0.348	0.242	0.305	0.723	0.571	0.505
0.24	0.202	0.243	0.619	0.686	0.532
0.046	0.106	0.072	0.587	0.438	0.371
0.2	0.27	0.238	0.7	0.688	0.508
0.116	0.166	0.153	0.791	0.552	0.412
0.232	0.268	0.221	0.669	0.529	0.473
0.132	0.104	0.12	0.63	0.644	0.516
0.1	0.18	0.126	0.731	0.693	0.48
0.124	0.2	0.17	0.853	0.564	0.337
0.148	0.086	0.096	0.793	0.54	0.375
0.104	0.104	0.126	0.744	0.638	0.446
0.16	0.214	0.227	0.743	0.804	0.402
0.234	0.348	0.32	0.868	0.701	0.541
0.314	0.188	0.216	0.786	0.559	0.531
0.102	0.042	0.066	0.821	0.72	0.473
