"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.0818181818181818	0.227272727272727	0.163636363636364	0.927272727272727	0.918181818181818	0.568181818181818
0.145454545454545	0.7	0.2	0.831818181818182	0.695454545454545	0.459090909090909
0.463636363636364	0.354545454545455	0.381818181818182	0.922727272727273	0.790909090909091	0.681818181818182
0.272727272727273	0.390909090909091	0.259090909090909	0.872727272727273	0.831818181818182	0.55
0.290909090909091	0.427272727272727	0.340909090909091	0.922727272727273	0.8	0.563636363636364
0.390909090909091	0.381818181818182	0.272727272727273	0.8	0.804545454545455	0.645454545454546
0.527272727272727	0.636363636363636	0.55	0.922727272727273	0.813636363636364	0.727272727272727
0.245454545454545	0.1	0.181818181818182	0.831818181818182	0.809090909090909	0.695454545454545
0.218181818181818	0.227272727272727	0.213636363636364	0.954545454545455	0.695454545454545	0.659090909090909
0.590909090909091	0.272727272727273	0.45	0.968181818181818	0.713636363636364	0.686363636363636
0.2	0.0272727272727273	0.104545454545455	0.818181818181818	0.536363636363636	0.390909090909091
0.127272727272727	0.0909090909090909	0.0954545454545455	0.913636363636364	0.881818181818182	0.540909090909091
0.145454545454545	0.145454545454545	0.109090909090909	0.822727272727273	0.695454545454545	0.477272727272727
0.572727272727273	0.190909090909091	0.463636363636364	0.859090909090909	0.627272727272727	0.586363636363636
0.163636363636364	0.0727272727272727	0.0681818181818182	0.904545454545455	0.709090909090909	0.713636363636364
0.463636363636364	0.363636363636364	0.390909090909091	0.895454545454546	0.831818181818182	0.536363636363636
0.154545454545455	0.490909090909091	0.313636363636364	0.813636363636364	0.686363636363636	0.45
0.5	0.354545454545455	0.522727272727273	0.868181818181818	0.745454545454545	0.554545454545455
0.254545454545455	0.218181818181818	0.181818181818182	0.9	0.668181818181818	0.627272727272727
0.4	0.363636363636364	0.509090909090909	0.9	0.695454545454545	0.795454545454545
0.254545454545455	0.245454545454545	0.286363636363636	0.918181818181818	0.740909090909091	0.531818181818182
0.263636363636364	0.236363636363636	0.245454545454545	0.9	0.713636363636364	0.777272727272727
0.236363636363636	0.181818181818182	0.227272727272727	0.886363636363636	0.831818181818182	0.427272727272727
0.281818181818182	0.218181818181818	0.231818181818182	0.804545454545455	0.731818181818182	0.413636363636364
0.127272727272727	0.254545454545455	0.127272727272727	0.931818181818182	0.713636363636364	0.545454545454545
0.0454545454545455	0.0181818181818182	0.0272727272727273	0.9	0.772727272727273	0.613636363636364
0.790909090909091	0.645454545454546	0.522727272727273	0.968181818181818	0.727272727272727	0.722727272727273
0.645454545454546	0.245454545454545	0.386363636363636	0.922727272727273	0.786363636363636	0.545454545454545
0.2	0.227272727272727	0.213636363636364	0.781818181818182	0.690909090909091	0.540909090909091
0.318181818181818	0.454545454545455	0.268181818181818	0.827272727272727	0.763636363636364	0.327272727272727
0.0636363636363636	0.145454545454545	0.1	0.895454545454546	0.645454545454546	0.545454545454545
0.327272727272727	0.418181818181818	0.65	0.831818181818182	0.690909090909091	0.595454545454545
0.672727272727273	0.445454545454545	0.477272727272727	0.745454545454545	0.754545454545455	0.590909090909091
0	0.0181818181818182	0	0.818181818181818	0.731818181818182	0.672727272727273
0.545454545454545	0.754545454545455	0.459090909090909	0.940909090909091	0.818181818181818	0.8
0.509090909090909	0.354545454545455	0.345454545454545	0.895454545454546	0.918181818181818	0.690909090909091
0.5	0.736363636363636	0.622727272727273	0.863636363636364	0.831818181818182	0.631818181818182
0.0909090909090909	0.118181818181818	0.0727272727272727	0.854545454545454	0.859090909090909	0.468181818181818
0.409090909090909	0.209090909090909	0.336363636363636	0.922727272727273	0.772727272727273	0.804545454545455
0.427272727272727	0.345454545454545	0.413636363636364	0.872727272727273	0.813636363636364	0.595454545454545
0.227272727272727	0.0909090909090909	0.181818181818182	0.777272727272727	0.581818181818182	0.463636363636364
0.645454545454546	0.336363636363636	0.545454545454545	0.940909090909091	0.818181818181818	0.613636363636364
0.163636363636364	0.427272727272727	0.409090909090909	0.854545454545454	0.718181818181818	0.545454545454545
0.0181818181818182	0.227272727272727	0.104545454545455	0.890909090909091	0.790909090909091	0.481818181818182
0.0727272727272727	0.1	0.0818181818181818	0.836363636363636	0.768181818181818	0.631818181818182
0.163636363636364	0.281818181818182	0.2	0.872727272727273	0.704545454545455	0.445454545454545
0.263636363636364	0.309090909090909	0.245454545454545	0.845454545454545	0.722727272727273	0.413636363636364
0.109090909090909	0.181818181818182	0.177272727272727	0.954545454545455	0.763636363636364	0.695454545454545
0.209090909090909	0.2	0.209090909090909	0.990909090909091	0.845454545454545	0.654545454545455
0.2	0.381818181818182	0.318181818181818	0.8	0.745454545454545	0.513636363636364
