"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.692223604114868	0.549376211530824	0.675398606491946	0.630456110344913	0.650292073693116	0.669104746310026
0.756486850000326	0	0.70684291235336	0.654788587465293	0.61708606387436	0.61708606387436
0.733714297379029	0	0.732620947313602	0.535105628970842	0.601123101006072	0.610843621521661
0.781089051460955	0	0.745853643289743	0.78097623744489	0.772700166394378	0.751809184616321
0.799510107416061	0	0.774173310719853	0.63294175651641	0.667767043848879	0.65795509531083
0.777591395549023	0	0.758532538988045	0.631073683025514	0.647374428769078	0.613962213913654
0.779027989228076	0.533612866198562	0.738667663458773	0.747639972030888	0.663355381791081	0.703741370217986
0.736124958209523	0	0.675273128363595	0.644987659290413	0.624301095158451	0.627282462781118
0.865560070641457	0	0.814668436555389	0.809152058459079	0.789903004762084	0.788045397434374
0.833263131731408	0.571070352765547	0.762813788723991	0.598883331745432	0.614718301947086	0.651188519372933
0.832455080198295	0.593638282969149	0.766224936521398	0.697482352442413	0.569476924395376	0.690349105402117
0.686671156196128	0.42792103385139	0.648203628720209	0.600693837309616	0.615655544858563	0.618252923167575
0.83612035517295	0.481917067357489	0.777651891398786	0.652460366759969	0.680107653938582	0.694206295402797
0.858943330700369	0.664847114161493	0.851414613387483	0.828336133799022	0.831509341116648	0.831642172235157
0.723365845723101	0.470811823427373	0.679228023684026	0.670057336768396	0.546249817608562	0.702754959475948
0.79501561864227	0.485573935641854	0.756694919399883	0.656487522765444	0.693770449233439	0.536615764985261
0.804745518619833	0.522896796660866	0.773092717195252	0.70742999236303	0.678307063866945	0.722072750990615
0.715863424988482	0	0.624172745938625	0.611274360481088	0	0.607965873231289
0.789461025074846	0.481630667939905	0.760234268703066	0.657622008568179	0	0.738522037868679
0.832885028873989	0.494115246801224	0.778950064971504	0.604083582786828	0.663230267726884	0.732693403304627
0.795996126673509	0	0.734622571730789	0.64779129933359	0.664903442175543	0.678399651537605
0.84121474992072	0	0.814548671443241	0.805899641212834	0.758484976329661	0.754733054511643
0.757203577995628	0.502167821768396	0.733692002447918	0.672655757164996	0.665453228399211	0.684975917008414
0.704534427281585	0.449682292982644	0.650878580451516	0.650622728811911	0.580342736178551	0.613724169857609
0.836646993273679	0.564069059651741	0.744526365368312	0.684184186327068	0.737036673078722	0.714762864906146
0.769402323739292	0.56689479655887	0.748211162658426	0.704143327428513	0.732922350919235	0.727074470176534
0.834719560327103	0	0.74585935635011	0.748833361493007	0.719725967854466	0.74511029736753
0.808109848987839	0.574520179909588	0.801509531732093	0.763059414885808	0.771268982189523	0.771025527108422
0.760327427338342	0.520822453583418	0.702138906672181	0.6706540831759	0.63326305265137	0.669910015123842
0.76338457547056	0	0.688127875539894	0.602462306390535	0.672642251866468	0.62726442046064
0.675248118183045	0.456384741677931	0	0.59469929641651	0.563755294117045	0.592453381811927
0.759530502071787	0.459395269662971	0.731963935480564	0.658759693558497	0.749119867645614	0.684913675276781
0.803497423851284	0.430241288702173	0.719578811314271	0.583289194623125	0.603306245588056	0.638326400974116
0.812779253107711	0	0.740795575035929	0.814297732478911	0.666992638159565	0.699240257946337
0.857493612714499	0.48491294936187	0.820230713251525	0.776248168956316	0.758078820421182	0.757046566554189
0.775684409360777	0	0.749777666671054	0.671659109691631	0.697904220914531	0.70368734961052
0.774217133289129	0	0.682432151335995	0.608957141156995	0.623524479580883	0.641477078023196
0.773949150736852	0	0.708671092077531	0.657814272016789	0.664120085359312	0.653383863192575
0.747065239855441	0	0.577487996559985	0.581709440378848	0.597697921066245	0.556707871571577
0.786527645624684	0.449308944313008	0.731974957854351	0.623946860195814	0.606472790741235	0.601198161677268
0.81746529096574	0.661586326905808	0.822617367989164	0.713661351518452	0.720600469732175	0.739579968754126
0.757331767898768	0	0.70021317667914	0.584927276769861	0.604235645393401	0.646335217727554
0.802590078746148	0.43276472680376	0.706096883136161	0.655767175513947	0.65834777460649	0.659951462960988
0.855765477010461	0	0.747242449804127	0.655366979518166	0.655804719902683	0.683904272867287
0.810139217973595	0	0.786732573619304	0.653458208225975	0.684011128941979	0.658331302216413
0.805053566558114	0	0.734652606708902	0.705215485224356	0.706480552574435	0.713842004957408
0.813498685189851	0	0.772265583989703	0.691545937007299	0.570652165592523	0.715840521858348
0.760275132183399	0.541974466492855	0.736704773157536	0.63131067031359	0.624978926184364	0.629448759784162
0.749336881611993	0.549852819779347	0.699439849023229	0.658282417582254	0.659026645725143	0.740081715068359
0.832491315568479	0.497367151268375	0.733064215652001	0.714570590945143	0.720287579833144	0.727372862185042
