"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.84492127903687	0.743277424093688	0.825303221393143	0.770365865513938	0.844750801692655	0.862809710837005
0.711101425907123	0.627539740060481	0.684744661273388	0.718456424750134	0.719841262842011	0.726118222945753
0.795959344844523	0.81476265134643	0.812458660482952	0.834917552097236	0.833457217481923	0.851964956638523
0.738310901671376	0.710801349522351	0.734729091810884	0.769216154639365	0.786003313105974	0.781004175989274
0.830142598818145	0.752972136334376	0.789065983410813	0.791043908525329	0.794510041137623	0.823722572013987
0.770285195588924	0.733255021974797	0.761928432662005	0.743573649529436	0.750457027918026	0.775426173537969
0.703276400167136	0.725083388264528	0.72502604523521	0.712244372688334	0.735108044260819	0.748162530250391
0.858096908703838	0.780722404226836	0.844407212554326	0.814801364259411	0.852494114257451	0.871533894630797
0.716385720136316	0.574256804103054	0.689763338711369	0.736826638515187	0.768415052596079	0.77892191361713
0.763205385057385	0.666726535938262	0.709451920966443	0.764621748406656	0.775262014316283	0.773006133518793
0.742672989561366	0.707428207042998	0.732648658189352	0.793967041033018	0.799607113747198	0.795495339543581
0.827805823727132	0.730348069626269	0.826227335276133	0.794310528043606	0.812022542072109	0.826284146585939
0.710186338110084	0.399159960291395	0.67629305773765	0.640058545798508	0.687848558649133	0.67398443748717
0.875145863230008	0.738342168233195	0.825982208413157	0.826180080987237	0.843789148311965	0.85412100383719
0.679848001835855	0.608860847033565	0.656807558717858	0.691976573356099	0.707855459446882	0.751637953214196
0.764141325298902	0.733047327665692	0.757700007146111	0.793593502392499	0.792228849762561	0.817308382322326
0.816463757888871	0.7242718264061	0.82404067638352	0.779571140252726	0.822278878438662	0.843820010458928
0.751864386360333	0.761068218236167	0.791288465433036	0.723899976618753	0.746621249690663	0.775537413454953
0.831392835825165	0.839456924597794	0.849699780455736	0.837115476278312	0.849136374262253	0.86292830563465
0.746857205794113	0.753939254176816	0.772625573278472	0.769973378086539	0.803286885555324	0.805759666807988
0.668327030121444	0.649895094246636	0.680585771282143	0.680450118508285	0.688079793442345	0.704562596028078
0.726880565732631	0.702831501197284	0.75993420897572	0.729961559251045	0.753785401181652	0.772165648751804
0.812762625639314	0.747877936600585	0.813987060724926	0.81226004709255	0.823420099631256	0.835277669586929
0.792002612016524	0.712812505960829	0.733171602361884	0.706770386453897	0.765284155795594	0.784611235553086
0.789095555764605	0.761393337126936	0.782254952359557	0.742457372792595	0.754677503855559	0.788373913707541
0.771354770641643	0.694815082085857	0.769236535961733	0.720747350984012	0.715888997318629	0.730850437870655
0.712740409446937	0.714792602065087	0.735250425589473	0.749681481998858	0.760136612582661	0.7863079104416
0.653365143603385	0.699825746891409	0.69161929636624	0.682447758490535	0.659017511550749	0.676529427635784
0.772104621422914	0.845811418795477	0.835426637003162	0.799868801474886	0.829530558279445	0.834783095578825
0.642236253418503	0.59862616397129	0.647575950954913	0.6661695964136	0.685414285741308	0.685992064221566
0.733923883757737	0.723720910570973	0.769296253966564	0.802160837301069	0.817579714744486	0.819946539964928
0.775125859392478	0.76914350284495	0.797853092639146	0.75632330916397	0.778692963772423	0.788347413075357
0.770632992509325	0.797379651072465	0.807443980216574	0.767493602421258	0.770568794011544	0.813568842128494
0.738626671561469	0.730695867707857	0.775749679486847	0.760291649837833	0.770378552087064	0.7985709356193
0.682435979515157	0.67675930334215	0.7113646485766	0.747998182202279	0.737028007672195	0.764663123387334
0.684480534080398	0.732982422073654	0.702708253794099	0.717131655277741	0.755388188759762	0.772706031991474
0.791306591445446	0.745247141076447	0.777444011440447	0.778559758244253	0.770020677189221	0.777759995172418
0.698116197258721	0.621277806375382	0.670879528944648	0.711701161670697	0.734251269599494	0.737254480953053
0.77773170853674	0.749746162336055	0.803389413412027	0.775960773279329	0.785433353021347	0.820356147379019
0.727451421472182	0.72121105222446	0.731899447767798	0.669385994924344	0.684008365898245	0.714644793021278
0.739370990967529	0.793542981703566	0.791071477030631	0.772949870363479	0.790535250397503	0.808538523565906
0.74637766371539	0.717713565675119	0.758388616955983	0.717770304719485	0.727100900956068	0.745116518276778
0.700618603902091	0.827689944789184	0.784520869969696	0.771971717091418	0.78266262638661	0.786695876259228
0.806538773869905	0.789833278042898	0.817116084616886	0.780266209497188	0.805857707858722	0.820255008964178
0.680327505407858	0.576701653016436	0.620408173087393	0.814618732155546	0.780252875514522	0.763048389849207
0.758568411353117	0.668940239594299	0.734425981607922	0.71001114886844	0.712098015529089	0.724553083609603
0.782788066290152	0.807281087558612	0.808433905417635	0.782392868725071	0.772343846671762	0.812809658724325
0.7140253859879	0.710613833309593	0.728429145463998	0.727032747824139	0.742360717056996	0.737106839817926
0.801457684235987	0.800831072946163	0.855349513419687	0.771306030405507	0.800286524051486	0.806245063188655
0.704274765426627	0.676946104697879	0.685315287012284	0.723731295412372	0.732064361074595	0.754897352708284
