"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.729715374873937	0.715181515607111	0.739316204989914	0.818896955218351	0.839170786418655	0.853611316330548
0.59655072174125	0.595248387323149	0.599157599493343	0.689051855138634	0.65809912890098	0.670002255208846
0.747691043637562	0.734543643152418	0.786221402365186	0.794845356554531	0.79272295586447	0.802309963108738
0.747392817827072	0.790651802719207	0.77138752358605	0.82164880021976	0.833513301601898	0.819798818986649
0.788057255834541	0.732763151152473	0.778673255934343	0.802875646524339	0.806102916724975	0.810582559790263
0.817292597321908	0.745518125230883	0.796209209352645	0.797091920277632	0.839787109672851	0.841186470357757
0.758040740768511	0.766479726201791	0.792125513592596	0.821943187785827	0.812727690623025	0.804702502786782
0.787753188708738	0.767239000208064	0.798961228440088	0.808441280212036	0.815409713362005	0.820745644095544
0.801833101959888	0.825485509272931	0.841912404768926	0.904339762864596	0.896942675291799	0.90143953430013
0.707625607509893	0.653964181331351	0.704563781287744	0.739527842061929	0.704536400451982	0.722987162955218
0.853987493090844	0.76784453943309	0.84727022131977	0.840331835670328	0.856019844801282	0.871252193286771
0.659230298224455	0.621252477113473	0.65597891793341	0.745995413553566	0.749513838732047	0.750415503132269
0.769811617167378	0.809851473843088	0.788678383688392	0.827746782176241	0.84004371247082	0.830403151316581
0.778327606697766	0.734253270037102	0.818745704053773	0.853980984624436	0.850440578462971	0.854467406713943
0.689345210635414	0.671058951232241	0.694862969468898	0.779035781378233	0.762407555000001	0.778067340041545
0.755462124291786	0.73947577060881	0.750662134669727	0.810180256722362	0.807093690009708	0.795081647266027
0.791901326045888	0.695980923340286	0.774730847412122	0.778602781539339	0.777676307802215	0.778636260834037
0.709838337894385	0.6914714611855	0.722555737525055	0.744576603171968	0.753940469591346	0.761654096761549
0.825651729542186	0.789409779153492	0.803417112499502	0.841894087500172	0.859245155326935	0.861277938843794
0.788155509120576	0.736319721175712	0.803236962164832	0.814012596516113	0.811689371933422	0.821874621283199
0.739525459347561	0.738924793301313	0.766894639081077	0.831555808214675	0.836989042563985	0.828411106641705
0.847177922069782	0.820652554285522	0.852151745332823	0.882943139479818	0.884058395888552	0.887686964330468
0.810227175871939	0.817277695572843	0.822422886516501	0.867873471442562	0.876915869856365	0.879989562408427
0.732025595463104	0.639051101507043	0.709628236272009	0.748680402977627	0.746426974301612	0.724295857761415
0.808804746237489	0.76337003494847	0.794614423947354	0.846128741097195	0.859550156516036	0.855423122570752
0.688866391634528	0.678423829813365	0.710334923670006	0.796963646656955	0.772695481643594	0.773790469945114
0.803550842826371	0.84348911079873	0.831258259929615	0.838862853227404	0.83135802771835	0.845476874459784
0.784332211810018	0.814910372896793	0.848016283905753	0.842514125295785	0.849954622660418	0.853409248777226
0.811577635340118	0.719012329868416	0.779149790239903	0.769644141854097	0.79223381718695	0.795992708476436
0.737441076926611	0.674710978546156	0.749913901750649	0.759728214768287	0.761281143139309	0.754515218353564
0.63429276312965	0.72082417407157	0.668091322516346	0.741761831359805	0.748364271644172	0.75911958347156
0.818942019361607	0.824534260017449	0.845978276979775	0.864597425021432	0.862108825950977	0.865398600909042
0.833661457736302	0.783969620632729	0.816541528365237	0.80805642044783	0.823709065850272	0.822444682200114
0.67070263929794	0.549328443846548	0.655290868827774	0.675396672476374	0.707102348941954	0.723847759444486
0.830458556521498	0.789296927652369	0.826959854596847	0.853797011061305	0.86159694380916	0.872021867305433
0.842332365209894	0.845963110583633	0.88199907961092	0.897583925825944	0.909404102251937	0.914087077143986
0.768745211273275	0.716889775339716	0.775783220527175	0.816960216797743	0.819596923921269	0.812884655503472
0.809368853118838	0.760092845424899	0.795384523849644	0.81692050649315	0.822359614675491	0.824470365692931
0.730702700875163	0.640725235990954	0.715584155603892	0.757050997368002	0.767211169606289	0.762179109144714
0.757478618117009	0.74275797911947	0.774613139466226	0.78244114132526	0.784242297842117	0.788018660915696
0.854521599553815	0.879187993494138	0.886595769395704	0.895404257454816	0.901114725125767	0.90291042531458
0.805406106512086	0.803933431338741	0.835137543298105	0.824592911826672	0.821487827283236	0.825922317088803
0.807520075169919	0.798320677353075	0.819210808305156	0.850348252345258	0.863786340190735	0.860481491530679
0.71013735500127	0.68920376730704	0.715095990773364	0.777452554769099	0.770207688141404	0.772192980153524
0.798099454689058	0.695902194555797	0.769893133757616	0.823849765582669	0.851236474162194	0.861473102007894
0.711816546097579	0.684286215848467	0.713612370324565	0.792869042542857	0.805596872190909	0.769049524554867
0.693887191485045	0.697481049794817	0.673745544126173	0.757867593108231	0.788394001119214	0.745381412407628
0.758080481345944	0.746782201648398	0.828096951634858	0.816875582293494	0.833009596106836	0.798813160140952
0.78734851596301	0.74233440597684	0.7596069716044	0.836473146695935	0.808911137995185	0.80320682808775
0.760277824776709	0.713478082638761	0.754512657635899	0.779339513232107	0.786554359635243	0.785378260336566
