"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.442	0.37	0.455	0.626	0.564	0.442
0.666	0.518	0.585	0.81	0.563	0.534
0.168	0.116	0.154	0.548	0.52	0.3
0.302	0.174	0.27	0.746	0.537	0.418
0.282	0.188	0.256	0.687	0.632	0.507
0.32	0.218	0.248	0.826	0.536	0.344
0.292	0.216	0.287	0.634	0.641	0.374
0.174	0.204	0.237	0.699	0.523	0.381
0.186	0.056	0.15	0.724	0.485	0.647
0.262	0.5	0.413	0.764	0.628	0.396
0.302	0.308	0.312	0.77	0.563	0.425
0.696	0.224	0.515	0.787	0.679	0.916
0.248	0.644	0.16	0.702	0.6	0.528
0.494	0.432	0.508	0.603	0.576	0.382
0.3	0.232	0.403	0.651	0.487	0.273
0.42	0.226	0.341	0.667	0.645	0.508
0.002	0.206	0.226	0.669	0.635	0.517
0.234	0.172	0.251	0.792	0.609	0.416
0.282	0.286	0.293	0.788	0.563	0.584
0.228	0.176	0.226	0.723	0.567	0.562
0.506	0.21	0.425	0.742	0.644	0.529
0.354	0.274	0.4	0.668	0.424	0.435
0.51	0.372	0.451	0.775	0.675	0.559
0.226	0.186	0.233	0.721	0.488	0.401
0.284	0.302	0.295	0.726	0.644	0.521
0.328	0.218	0.298	0.812	0.577	0.496
0.754	0.79	0.05	0.985	0.001	0.537
0.328	0.372	0.394	0.684	0.629	0.65
0.236	0.234	0.276	0.628	0.591	0.497
0.334	0.344	0.378	0.692	0.511	0.674
0.06	0.136	0.144	0.738	0.53	0.444
0.504	0.6	0.628	0.798	0.854	0.527
0.502	0.478	0.499	0.658	0.555	0.463
0.028	0.234	0.153	0.821	0.718	0.408
0.406	0.35	0.517	0.736	0.67	0.826
0.266	0.2	0.254	0.739	0.505	0.432
0.318	0.342	0.353	0.634	0.606	0.442
0.346	0.25	0.29	0.701	0.592	0.493
0.424	0.422	0.428	0.611	0.633	0.478
0.282	0.784	0.22	0.756	0.654	0.647
0.472	0.194	0.401	0.735	0.594	0.617
0.148	0.13	0.186	0.692	0.55	0.427
0.03	0.204	0.191	0.738	0.585	0.515
0.408	0.378	0.404	0.822	0.568	0.432
0.316	0.216	0.28	0.748	0.476	0.322
0.276	0.18	0.253	0.827	0.557	0.646
0.244	0.294	0.281	0.87	0.642	0.335
0.26	0.274	0.34	0.786	0.54	0.528
0.238	0.158	0.213	0.698	0.62	0.566
0.046	0.002	0.105	0.736	0.633	0.495
