"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.226	0.1	0.206	0.631	0.601	0.482
0.844	0.56	0.795	0.765	0.679	0.503
0.13	0.144	0.148	0.621	0.568	0.38
0.362	0.14	0.32	0.846	0.468	0.507
0.254	0.134	0.208	0.717	0.622	0.471
0.346	0.202	0.315	0.745	0.571	0.429
0.224	0.166	0.211	0.629	0.55	0.388
0.224	0.26	0.307	0.758	0.711	0.413
0.25	0.186	0.266	0.803	0.688	0.749
0.172	0.224	0.253	0.759	0.605	0.366
0.136	0.292	0.268	0.757	0.615	0.001
0.722	0.228	0.381	0.849	0.596	0.688
0.064	0.002	0.107	0.807	0.634	0.415
0.728	0.172	0.41	0.637	0.641	0.428
0.03	0.118	0.176	0.641	0.46	0.279
0.128	0.21	0.265	0.696	0.687	0.593
0.328	0.392	0.47	0.667	0.594	0.491
0.198	0.148	0.211	0.746	0.621	0.503
0.282	0.266	0.302	0.834	0.59	0.441
0.164	0.196	0.277	0.723	0.526	0.55
0.456	0.436	0.698	0.807	0.616	0.621
0.414	0.324	0.497	0.725	0.585	0.503
0.48	0.454	0.487	0.798	0.741	0.646
0.416	0.002	0.678	0.617	0.562	0.535
0.334	0.324	0.359	0.699	0.609	0.354
0.116	0.282	0.273	0.719	0.643	0.413
0.242	0.002	0.188	0.633	0.513	0.433
0.324	0.386	0.5	0.752	0.751	0.604
0.242	0.232	0.31	0.68	0.566	0.475
0.282	0.292	0.317	0.747	0.547	0.503
0.214	0.356	0.334	0.78	0.58	0.519
0.35	0.332	0.539	0.759	0.555	0.586
0.388	0.284	0.392	0.732	0.619	0.478
0.184	0.326	0.27	0.801	0.691	0.69
0.376	0.262	0.532	0.763	0.617	0.58
0.41	0.258	0.409	0.775	0.555	0.479
0.252	0.164	0.254	0.677	0.592	0.467
0.002	0.184	0.175	0.691	0.553	0.449
0.238	0.266	0.194	0.67	0.575	0.415
0.242	0.02	0.237	0.849	0.558	0.404
0.282	0.386	0.359	0.705	0.656	0.526
0.168	0.21	0.231	0.726	0.672	0.599
0.17	0.266	0.314	0.729	0.68	0.763
0.356	0.38	0.423	0.846	0.561	0.421
0.05	0.176	0.253	0.661	0.374	0.249
0.268	0.192	0.302	0.775	0.613	0.557
0.178	0.2	0.272	0.723	0.476	0.397
0.322	0.356	0.425	0.842	0.62	0.563
0.29	0.146	0.265	0.713	0.537	0.49
0.544	0.35	0.559	0.69	0.432	0.31
