"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.5	0.7	0.575	0.0875	0.5375	0.45
0.3	0.325	0.325	0.15	0.175	0.2625
1	0.55	0.9875	0.175	0.9875	0.3
0.65	0.325	0.6625	0.1625	0.2	0.2375
0.4	0.275	0.4125	0.0125	0.375	0.3625
0.5	0.575	0.5	0.025	0.3375	0.0875
0.475	0.6	0.475	0.1375	0.225	0.4625
0.375	0.4	0.3625	0.1125	0.225	0.15
0.375	0.45	0.375	0.075	0.2625	0.325
0.525	0.5	0.5	0.1875	0.5	0.5
1	0.525	0.6125	0.25	0	1
0.4	0.2	0.4625	0.175	0.3	0.275
0.15	0.975	0.9875	0.075	0.0125	0.45
0.325	0.175	0.5	0.1625	0.175	0.25
0.3	0.975	0.025	0.2375	0.325	0.3375
0.375	0.4	0.2	0.15	0.2	0.15
0.625	0.15	0.5375	0.125	0.1625	0.2125
0.175	0.3	0.1125	0.0125	0.9875	0.9875
0.025	0.9	0.4625	0.0375	0.1125	0.3125
0.375	0.5	0.325	0.125	0.35	0.3375
0.475	0.975	0.425	0.0875	0.3125	0.4
0.6	0.95	0.6125	0.2	0.3375	0.125
0.45	0.35	0.3625	0.15	0.2125	0.2875
0.975	0.5	0.9875	0.1875	0.9875	0.4
0.5	0.45	0.4625	0.1625	0.2125	0.2875
0.425	0.175	0	0.075	0.275	0.35
0.975	0.2	0.0875	0.1125	0.1875	0.3125
1	0.975	0.4875	0.175	0.0875	0.1
0.55	0.5	0.45	0.1125	0.3125	0.3625
0.475	0.975	0.5625	0.1625	0.15	0.3875
0.425	0.5	0.4625	0.225	0.2375	0.4
0.5	0.6	0.4625	0.0625	0.2	0.275
0.375	0.425	0.325	0.1875	0.2	0.0875
0.475	0.5	0.3875	0.0875	0.2625	0.275
0.875	0.525	0.6125	0.075	0.3	0.325
0.475	0.35	0.2375	0.125	0.175	0.175
0.3	0.25	0.775	0.3125	0.2	0.9875
0.175	0.05	0.05	0.15	0.1625	0.1625
0.45	0.4	0.375	0.15	0.2625	0.3125
0.475	0.35	0.1875	0.1125	0.2625	0.3125
0.675	0.475	0.55	0.1375	0.2	0.25
0.625	0.45	0.3875	0.1375	0.225	0.2625
0.475	1	0.45	0.2125	0.2375	0.425
0.375	0.325	0.3375	0.15	0.1625	0.275
0.5	0.225	0.4875	0.075	0.0875	0.4
0.975	0.475	0.9875	0.1875	0.25	0.25
0.35	0.575	0.675	0.2125	0.1625	0.425
0.6	0.525	0.6125	0.1875	0.1625	0.325
0.375	0.35	0.3875	0.15	0.2	0.2875
0.975	0.575	0.9875	0.1125	0.9875	0.25
