"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.3	0.6	0.575	0.0625	0.125	0.1875
0.225	0.1	0.175	0.125	0.05	0.1
0.975	0.525	0.65	0.05	0.1875	0.1
0.375	0.7	0.6875	0.1875	0.1625	0.175
0.075	0.5	0.6375	0.05	0.05	0.0625
0.35	0.3	0.3375	0.15	0.15	0.275
0.175	0.475	0.3625	0.0375	0.1375	0.25
0.25	0.325	0.2625	0.0125	0.1125	0.075
0.325	0.25	0.1375	0.0375	0.2	0.1375
0.425	0.35	0.3625	0.05	0.2	0.3
0.975	0.5	0.55	0.0875	0.175	0.5625
0.3	0.2	0.35	0.1	0.2	0.1625
0.175	0.275	0.2125	0	0.05	0.0625
0.225	0.5	0.3125	0.0375	0.0625	0.0875
0.975	1	0.9875	0.15	0.175	0.2375
0.25	0.175	0.175	0.075	0.1	0.0375
0.35	0.375	0.3375	0.075	0.1	0.1375
0.3	0.2	0.3625	0.05	0.125	0.1125
0.4	0.35	0.3625	0.025	0.1125	0.1375
0.225	0.15	0.15	0.025	0.15	0.1625
0.4	0.675	0.2875	0.0875	0.1375	0.1875
0.5	0.475	0.4875	0.075	0.1625	0.0375
0.35	0.3	0.2875	0.025	0.0875	0.125
0	0.45	0.9125	0.125	0.125	0
0.4	0.4	0.4125	0.05	0.125	0.1625
0.325	0.4	0.4375	0.0125	0.05	0.15
0.275	0.175	0.4	0.0875	0.125	0.225
0.475	0.15	0.2	0.0625	0.0375	0.075
0.4	0.475	0.3625	0.1	0.1375	0.0625
0.425	0.65	0.5125	0.0625	0.0125	0.1125
0.275	0.65	0.3125	0.0375	0.0875	0.1375
0.35	0.4	0.3875	0.0625	0.1375	0.075
0.25	0.425	0.3125	0.1	0.15	0.0875
0.4	0.425	0.375	0.025	0.1625	0.175
0.525	0.475	0.5	0.025	0.0375	0.175
0.225	0.2	0.2125	0.0625	0.1375	0.1625
0.425	0.75	0.5875	0.1125	0.3	0.3625
0.225	0.25	0.25	0.0375	0.0625	0.075
0.225	0.35	0.3375	0.05	0.1625	0.2125
0.2	0.35	0.2375	0.0875	0.1375	0.2375
0.4	0.525	0.4625	0.0875	0.1125	0.1375
0.875	0.375	0.4375	0.05	0.1125	0.125
0.225	0.325	0.35	0.05	0.075	0.175
0.15	0.2	0.175	0.025	0.0625	0.1
0.775	0.425	0.475	0.0875	0.15	0.0875
0.375	0.35	0.35	0.075	0.1	0.1375
0.525	0.55	0.5375	0.1	0.1875	0.2875
0.375	0.675	0.4875	0.05	0.0875	0.275
0.1	0.2	0.175	0.0125	0.025	0.075
0.075	0.75	0.85	0.0375	0.2	0.1
