"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.235	0.1225	0.1475	0.4925	0.4075	0.3025
0.39	0.355	0.3725	0.705	0.68625	0.53125
0.0025	0.21	0.15625	0.69375	0.35875	0.40625
0.0875	0.0125	0.075	0.63625	0.5325	0.43125
0.2175	0.1175	0.27125	0.4225	0.50375	0.37875
0.29	0.27	0.345	0.4325	0.4625	0.25625
0.3	0.18	0.2325	0.695	0.52375	0.29
0.28	0.3025	0.32375	0.705	0.5275	0.64875
0.2375	0.23	0.32625	0.76875	0.5075	0.4125
0.16	0.185	0.1775	0.6925	0.3725	0.26125
0	0.285	0.14875	0.585	0.11375	0.00125
0.1925	0.1775	0.20375	0.59625	0.365	0.4075
0.1675	0.0025	0.1675	0.71	0.985	0.34875
0.305	0.0375	0.16375	0.65625	0.65375	0.41875
0.345	0.0025	0.60625	0.5725	0.4175	0.39625
0.2125	0.27	0.3875	0.66875	0.58	0.62625
0.1375	0.035	0.18125	0.70375	0.66625	0.49125
0.5275	0.2525	0.525	0.95375	0.395	0.315
0.8175	0.8375	0.13875	0.77875	0.5175	0.3
0.33	0.3375	0.45	0.805	0.46875	0.46125
0.2675	0.145	0.32	0.7475	0.48125	0.33375
0.135	0.165	0.16625	0.70125	0.44875	0.77
0.26	0.3775	0.3775	0.75375	0.62	0.5325
0	0.16	0	0.50625	0.17875	0.40125
0.1025	0.2425	0.17625	0.72625	0.61375	0.5275
0.585	0.1	0.0975	0.785	0.41375	0.3975
0.12	0.4625	0.73875	0.6975	0.57875	0.32125
0.0025	0.0025	0.18	0.6125	0.7175	0.61
0.19	0.16	0.2175	0.49875	0.5075	0.395
0.33	0.2075	0.395	0.66	0.74625	0.40375
0.3675	0.15	0.295	0.62875	0.5325	0.3775
0.145	0.185	0.19125	0.71125	0.53625	0.44125
0.2625	0.27	0.325	0.70875	0.605	0.82125
0.0925	0.1675	0.13375	0.82375	0.4225	0.33625
0.0475	0.12	0.0775	0.735	0.49625	0.35125
0.1875	0.35	0.3825	0.70625	0.6225	0.53
0.475	0.11	0.1175	0.5325	0.6675	0.00125
0.8675	0.17	0.28	0.73875	0.65125	0.72375
0.5425	0.3325	0.4825	0.71125	0.48375	0.4275
0.2025	0.515	0.14375	0.765	0.56	0.4775
0.17	0.175	0.1775	0.755	0.615	0.4775
0.1	0.215	0.20625	0.71125	0.61125	0.56375
0.2375	0.0025	0.23625	0.67125	0.40375	0.36
0.2475	0.325	0.35	0.69125	0.6175	0.4325
0.285	0.715	0.3075	0.91375	0.8125	0.3525
0.0025	0.2375	0.16	0.74375	0.58625	0.54375
0.025	0.1175	0.125	0.73125	0.635	0.315
0.0025	0.1275	0.09	0.6225	0.63625	0.3575
0.26	0.33	0.2175	0.73	0.57625	0.4125
0.0025	0.1575	0.00125	0.74375	0.4075	0.565
