"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.325	0.155	0.1575	0.8375	0.735	0.57
0.49	0.745	0.5925	0.8325	0.8525	0.7325
0.005	0.195	0.1275	0.7675	0.535	0.6275
0.295	0.08	0.095	0.695	0.655	0.6125
0.58	0.18	0.12	0.8	0.72	0.6475
0.35	0.455	0.4225	0.7175	0.705	0.4925
0.46	0.245	0.3175	0.88	0.7225	0.4725
0.385	0.345	0.4025	0.8575	0.715	0.7175
0.355	0.57	0.6225	0.885	0.6725	0.6975
0.27	0.405	0.395	0.8175	0.5825	0.43
0.005	0.275	0.195	0.7575	0.55	0.1975
0.355	0.5	0.315	0.8175	0.62	0.5975
0.475	0.34	0.4025	0.88	0.705	0.5825
0.455	0.215	0.335	0.8125	0.78	0.7325
0.005	0	0.0025	0.7925	0.6175	0.5325
0.395	0.53	0.4675	0.77	0.6875	0.8375
0.295	0.31	0.335	0.815	0.725	0.635
0.35	0.515	0.2925	0.785	0.62	0.595
0.265	0.315	0.305	0.95	0.72	0.6475
0.6	0.695	0.7025	0.945	0.6675	0.6975
0.295	0.18	0.3475	0.795	0.62	0.4975
0.225	0.18	0.21	0.85	0.685	0.8375
0.4	0.445	0.5025	0.895	0.75	0.6875
0.99	0.305	0.0275	0.6975	0.6275	0.8275
0.26	0.355	0.285	0.8425	0.735	0.665
0.39	0.27	0.265	0.9525	0.7425	0.5575
0.4	0.555	0.29	0.8225	0.685	0.4625
0.235	0.4	0.3675	0.82	0.825	0.735
0.285	0.21	0.285	0.745	0.6525	0.6025
0.32	0.205	0.2575	0.8225	0.9	0.6625
0.48	0.15	0.405	0.86	0.7325	0.665
0.31	0.265	0.28	0.8775	0.6575	0.6675
0.47	0.32	0.425	0.7975	0.6975	0.86
0.19	0.225	0.24	0.8925	0.6	0.545
0.16	0.205	0.17	0.8775	0.76	0.49
0.46	0.62	0.5425	0.8775	0.7175	0.6225
0.265	0.06	0.1375	0.7525	0.5125	0.335
0.425	0.4	0.41	0.9	0.83	0.765
0.62	0.435	0.4925	0.8525	0.675	0.6125
0.455	0.285	0.4	0.8125	0.7	0.5125
0.385	0.21	0.2675	0.83	0.71	0.6525
0.04	0.315	0.2225	0.8375	0.7125	0.715
0.435	0.345	0.325	0.8675	0.7525	0.6075
0.53	0.515	0.5325	0.885	0.8425	0.71
0.09	0.255	0.2075	0.7625	0.635	0.6825
0.255	0.385	0.3175	0.8275	0.7775	0.675
0.18	0.15	0.1525	0.86	0.715	0.4925
0.255	0.11	0.19	0.8875	0.7825	0.4875
0.645	0.5	0.4925	0.83	0.765	0.64
0.77	0.1	0.0575	0.8425	0.5625	0.63
