"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.4	0.56	0.305	0.925	0.835	0.805
0.86	0.98	0.845	0.965	0.965	0.81
0.75	0.54	0.605	0.975	0.83	0.925
0.34	0.44	0.23	0.885	0.83	0.69
0.64	0.84	0.685	0.95	0.895	0.84
0.59	0.66	0.61	0.895	0.85	0.735
0.78	0.62	0.67	0.945	0.885	0.775
0.47	0.59	0.515	0.94	0.835	0.91
0.73	0.79	0.785	0.975	0.875	0.85
0.64	0.54	0.565	0.965	0.825	0.83
0.42	0.61	0.55	0.955	0.87	0.67
0.68	0.59	0.445	0.975	0.875	0.795
0.68	0.69	0.62	0.98	0.895	0.77
0.6	0.49	0.495	0.94	0.875	0.85
0.41	0.72	0.495	0.96	0.93	0.9
0.73	0.76	0.73	0.955	0.88	0.97
0.64	0.67	0.59	0.97	0.92	0.84
0.79	0.62	0.71	0.97	0.88	0.85
0.52	0.64	0.55	0.99	0.915	0.865
0.9	0.83	0.795	0.98	0.86	0.835
0.7	0.64	0.655	0.965	0.87	0.83
0.67	0.63	0.665	0.965	0.86	0.94
0.66	0.7	0.73	0.965	0.875	0.85
0.85	0.99	0.005	0.97	0.93	0.965
0.43	0.55	0.495	0.95	0.865	0.77
0.54	0.69	0.595	0.965	0.89	0.775
0.56	0.41	0.485	0.99	0.895	0.815
0.55	0.6	0.565	0.92	0.94	0.895
0.69	0.75	0.675	0.96	0.905	0.905
0.49	0.69	0.505	0.94	0.92	0.79
0.82	0.62	0.785	0.975	0.87	0.885
0.79	0.68	0.65	0.985	0.91	0.77
0.63	0.6	0.575	0.94	0.855	0.87
0.48	0.41	0.46	0.955	0.79	0.745
0.53	0.52	0.485	0.935	0.865	0.67
0.67	0.89	0.695	0.96	0.875	0.805
0.47	0.83	0.6	0.97	0.715	0.625
0.63	0.69	0.72	0.965	0.92	0.855
0.77	0.63	0.71	0.945	0.845	0.715
0.74	0.64	0.7	0.93	0.915	0.81
0.48	0.5	0.51	0.965	0.92	0.805
0.64	0.48	0.54	0.945	0.85	0.84
0.63	0.86	0.795	0.945	0.915	0.89
0.71	0.85	0.81	0.965	0.96	0.895
0.5	0.55	0.48	0.9	0.855	0.94
0.4	0.55	0.475	0.965	0.94	0.835
0.43	0.39	0.285	0.975	0.895	0.8
0.51	0.59	0.575	0.97	0.92	0.765
0.77	0.73	0.775	0.965	0.9	0.825
0.61	0.76	0.655	0.97	0.865	0.825
