"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.25	0.25	0.425	0.0375	0.0625	0.0875
0.05	0.025	0.0625	0	0.025	0.1
0.05	0.25	0.1375	0	0.0125	0.0125
0.45	0.275	0.5625	0.0375	0.05	0.0875
0.075	0	0.0375	0	0.0125	0.0125
0.275	0.2	0.2625	0.075	0.0625	0.125
0.025	0.15	0.1375	0.0125	0.0375	0.075
0.2	0.225	0.2375	0.025	0.05	0.025
0.075	0.025	0.0625	0.0125	0.0625	0.05
0.15	0.275	0.1875	0	0.0375	0.075
0.325	0.175	0.225	0	0.025	0.125
0.05	0.2	0.2875	0	0.0375	0.05
0.1	0.025	0.1	0	0.0125	0.0375
0.225	0.2	0.2625	0	0.0125	0.025
0.3	0.15	0.275	0	0	0
0.125	0.1	0.1125	0.025	0.05	0.025
0.15	0.125	0.175	0	0	0
0.025	0.1	0.0875	0	0.0125	0.0125
0.225	0.15	0.1875	0	0.025	0.0375
0.025	0.15	0.1	0.0125	0.0625	0.0875
0.1	0.1	0.1125	0.025	0.025	0.025
0.15	0.2	0.125	0	0.0125	0.0125
0.2	0.125	0.125	0	0.0125	0.025
0.025	0	0.9875	0	0.0125	0
0.325	0.3	0.3	0.0125	0.05	0.0625
0.225	0.075	0.175	0.025	0.05	0.05
0.2	0.325	0.275	0	0.0125	0.025
0.15	0.125	0.125	0.0375	0.025	0.05
0.025	0.05	0.075	0	0.0125	0
0.2	0.2	0.2375	0.0125	0.0125	0.0625
0.025	0.225	0.0375	0	0.0375	0.0125
0.025	0.15	0.125	0	0.0125	0.05
0.2	0.175	0.225	0.0125	0.0875	0.05
0.225	0.35	0.2625	0	0.0625	0.0625
0.125	0.15	0.1875	0.0125	0.05	0.1
0.2	0.05	0.2	0.0375	0.0875	0.1
0.25	0.05	0.175	0.0125	0.1625	0.1375
0.15	0.15	0.125	0.0125	0.05	0.0625
0.175	0.2	0.1875	0.0375	0.1	0.1625
0.075	0.15	0.1125	0.0125	0.0375	0.075
0.325	0.275	0.2875	0.0375	0.0375	0.075
0.175	0.225	0.225	0.0125	0.0375	0.0375
0.15	0.05	0.05	0.025	0.0375	0.05
0.075	0.025	0.05	0	0.025	0.0375
0.225	0.2	0.2625	0.0375	0.05	0.025
0.325	0.275	0.3125	0.0125	0.0125	0.1
0.35	0.4	0.475	0.025	0.05	0.0875
0.3	0.175	0.2125	0	0.025	0.0625
0.1	0.125	0.1	0.025	0.0375	0.05
0.125	0.1	0.1125	0	0.0125	0.0125
