"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.325	0.525	0.55	0.05	0.15	0.1625
0.225	0.075	0.175	0.1125	0.05	0.1
0	0.5	0.6125	0.05	0.1875	0.1
0.375	0.7	0.675	0.15	0.1625	0.15
0.075	0.45	0.4875	0.025	0.0375	0.05
0.35	0.275	0.3375	0.1875	0.1875	0.2625
0.2	0.3	0.325	0	0.0875	0.225
0.25	0.275	0.2625	0.0125	0.0875	0.075
0.325	0.175	0.1125	0.025	0.15	0.125
0.425	0.325	0.325	0.0625	0.1875	0.275
0.275	0.45	0.55	0.1125	0.2	0.5125
0.3	0.2	0.35	0.0625	0.175	0.175
0.2	0.275	0.2125	0	0.05	0.0875
0.225	0.35	0.2875	0.05	0.075	0.1
0.975	0.975	1	0.125	0.175	0.15
0.25	0.175	0.1875	0.075	0.1	0.025
0.35	0.275	0.3125	0.05	0.075	0.1125
0.3	0.75	0.3375	0.025	0.1125	0.1
0.4	0.35	0.3625	0.025	0.1	0.1375
0.2	0.15	0.15	0.0125	0.1625	0.15
0.4	0.5	0.2625	0.075	0.1625	0.1875
0.5	0.45	0.4625	0.0625	0.15	0.0375
0.35	0.275	0.2625	0.0125	0.0875	0.125
0	1	0.8625	0.1125	0.125	0
0.4	0.4	0.4125	0.0375	0.125	0.15
0.35	0.4	0.4375	0.0125	0.05	0.125
0.3	0.15	0.3375	0.0625	0.0875	0.2125
0.475	0.15	0.2125	0.05	0.025	0.0625
0.4	0.45	0.3625	0.125	0.1125	0.075
0.425	0.475	0.5	0.0625	0.025	0.0875
0.275	0.55	0.3125	0.025	0.075	0.125
0.35	0.375	0.375	0.05	0.0875	0.0875
0.275	0.325	0.2625	0.1125	0.1625	0.1125
0.425	0.375	0.35	0.025	0.15	0.175
0.525	0.4	0.4875	0.025	0.025	0.1875
0.225	0.175	0.2125	0.0625	0.125	0.1625
0.425	0.5	0.5375	0.1	0.3	0.35
0.225	0.2	0.2	0.0375	0.0625	0.075
0.225	0.3	0.325	0.025	0.1375	0.1875
0.2	0.225	0.1875	0.0875	0.125	0.2125
0.425	0.475	0.425	0.075	0.1125	0.15
0.875	0.4	0.425	0.0375	0.075	0.075
0.225	0.325	0.325	0.0375	0.0625	0.1375
0.15	0.2	0.1625	0	0.0375	0.1
0.775	0.425	0.5	0.0625	0.1	0.075
0.4	0.325	0.3375	0.075	0.075	0.125
0.525	0.5	0.525	0.075	0.1625	0.25
0.375	0.525	0.475	0.0375	0.075	0.2625
0.1	0.125	0.15	0	0.0375	0.075
1	0.775	0.9875	0.025	0.1875	0.1
