"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.285	0.18	0.1675	0.8775	0.735	0.585
0.48	0.81	0.5975	0.84	0.8575	0.7175
0.005	0.26	0.14	0.795	0.53	0.62
0.29	0.085	0.105	0.75	0.6675	0.65
0.56	0.22	0.1925	0.8175	0.765	0.665
0.345	0.49	0.435	0.7125	0.6875	0.505
0.435	0.405	0.355	0.89	0.745	0.485
0.385	0.39	0.405	0.8425	0.7075	0.745
0.335	0.67	0.62	0.895	0.6725	0.6825
0.265	0.44	0.415	0.8225	0.56	0.4175
0.21	0.33	0.2175	0.77	0.5575	0.2275
0.355	0.575	0.3375	0.825	0.63	0.595
0.43	0.34	0.3925	0.8875	0.7175	0.5925
0.425	0.26	0.34	0.8075	0.775	0.73
0.45	0.005	0.575	0.795	0.61	0.525
0.375	0.545	0.4575	0.77	0.6925	0.8525
0.29	0.385	0.3825	0.855	0.76	0.6475
0.325	0.125	0.2975	0.8075	0.64	0.6025
0.265	0.365	0.31	0.9575	0.73	0.635
0.625	0.73	0.6975	0.9525	0.65	0.7125
0.29	0.23	0.37	0.7925	0.6075	0.5125
0.225	0.195	0.245	0.8575	0.695	0.85
0.395	0.475	0.52	0.9	0.75	0.67
0.005	0.325	0.0725	0.715	0.625	0.865
0.265	0.365	0.28	0.8175	0.7225	0.6675
0.295	0.305	0.265	0.9625	0.775	0.59
0.4	0.595	0.3	0.8475	0.72	0.4875
0.215	0.475	0.3625	0.8075	0.845	0.7425
0.245	0.215	0.275	0.73	0.6375	0.615
0.325	0.305	0.275	0.82	0.925	0.7025
0.455	0.195	0.3875	0.8775	0.76	0.7
0.32	0.295	0.29	0.875	0.6825	0.67
0.45	0.395	0.45	0.8225	0.7275	0.8575
0.175	0.325	0.26	0.9025	0.6	0.5175
0.165	0.26	0.175	0.88	0.7725	0.485
0.46	0.69	0.55	0.885	0.7225	0.615
0.255	0.17	0.1825	0.79	0.5025	0.3675
0.435	0.49	0.45	0.8975	0.8225	0.775
0.6	0.48	0.5175	0.86	0.6975	0.6025
0.43	0.425	0.45	0.8325	0.725	0.5425
0.36	0.265	0.2825	0.8525	0.7	0.6625
0.02	0.305	0.225	0.845	0.7025	0.745
0.4	0.345	0.345	0.86	0.7525	0.595
0.54	0.57	0.555	0.8975	0.8475	0.6975
0.09	0.28	0.2	0.7575	0.66	0.7
0.225	0.4	0.3275	0.8475	0.7925	0.6975
0.18	0.18	0.17	0.87	0.7275	0.5275
0.245	0.19	0.2025	0.9075	0.7775	0.5
0.645	0.59	0.545	0.8625	0.755	0.6425
0.005	0.085	0.015	0.8575	0.5675	0.6375
