"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.2525	0.0575	0.1325	0.205	0.4	0.29
0.405	0.275	0.36375	0.68875	0.68625	0.515
0.0025	0.19	0.1575	0.68875	0.355	0.4075
0.1	0.0025	0.06875	0.6125	0.51375	0.38625
0.22	0.0825	0	0.22625	0.5025	0.40125
0.305	0.2825	0.34375	0.19	0.465	0.2575
0.28	0.145	0.21875	0.6975	0.51625	0.26875
0.285	0.2475	0.30375	0.69625	0.52	0.62875
0.24	0.23	0.32125	0.76	0.495	0.4325
0.165	0.195	0.18125	0.69625	0.3725	0.25375
0.0025	0.28	0.14625	0.56875	0.61625	0.00125
0.1725	0.5775	0.17625	0.465	0.75125	0.38625
0.175	0.4875	0.17	0.71375	0.98	0.33375
0.31	0.4475	0.155	0.6375	0.645	0.415
0.0025	0.0025	0.00125	0.56875	0.42125	0.3925
0.2375	0.255	0.37875	0.6675	0.59625	0.62625
0.1375	0.0025	0.1725	0.68625	0.65	0.4725
0.57	0.225	0.52	0.00125	0.37625	0.31
0.8125	0.7525	0.13	0.7575	0.5175	0.27625
0.3425	0.2825	0.44	0.80125	0.4775	0.445
0.2625	0.1325	0.32375	0.74875	0.4675	0.31875
0.1375	0.1675	0.1675	0.68375	0.4475	0.75625
0.26	0.355	0.365	0.74125	0.62125	0.5175
0.345	0.1575	0.32375	0.53625	0.0525	0.39875
0.1025	0.2325	0.17125	0.73875	0.60125	0.5025
0.61	0.1075	0.085	0.775	0.3725	0.38875
0.2075	0.4	0.00125	0.6875	0.5675	0.31
0.0025	0.82	0.1825	0.6225	0.69875	0.62375
0.205	0.1575	0.23	0.42875	0.50875	0.37375
0.315	0.1625	0.3825	0.6475	0.72375	0.365
0.3875	0.14	0.31375	0.6325	0.53125	0.3725
0.155	0.1225	0.18375	0.695	0.495	0.42625
0.28	0.23	0.30125	0.7125	0.58625	0.8125
0.1075	0.12	0.125	0.83125	0.4275	0.335
0.0475	0.12	0.07875	0.7225	0.495	0.36875
0.19	0.2475	0.33	0.6925	0.61875	0.53
0.505	0	0.0775	0.31	0.65125	0.69875
0.0025	0.9075	0.2325	0.73875	0.65	0.7275
0.5725	0.3175	0.47375	0.7	0.48	0.43125
0.2225	0	0.1025	0.75375	0.55125	0.47625
0.1825	0.125	0.17625	0.74625	0.61625	0.475
0.1	0.17	0.20375	0.705	0.6225	0.58875
0.25	0.0025	0.2275	0.66875	0.40375	0.36
0.265	0.305	0.3425	0.6925	0.60125	0.4175
0.285	0.73	0.28625	0.925	0.81125	0.36125
0.9775	0.125	0.12875	0.73375	0.58	0.51875
0.0375	0.0025	0.1025	0.72625	0.62875	0.30375
0.5725	0.11	0.06625	0.6175	0.6175	0.34625
0.265	0.205	0.175	0.73	0.56875	0.39875
0.1925	0.1625	0.16875	0.75	0.4075	0.565
