"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.206	0.002	0.001	0.616	0.478	0.347
0.386	0.006	0.413	0.914	0.527	0.001
0.002	0.002	0.001	0.626	0.529	0.333
0.138	0	0.402	0.747	0.483	0.523
0.002	0	0.001	0.688	0.001	0.352
0.232	0.002	0.852	0.697	0.492	0.141
0.238	0.2	0.207	0.608	0.784	0.001
0.268	0	0.191	0.647	0.64	0.299
0.29	0.002	0.244	0.648	0.377	0.35
0.118	0	0.001	0.605	0.493	0.37
0.002	0	0.001	0.643	0.088	0.218
0.2	0.208	0.439	0.682	0.527	0.426
0.002	0	0	0.473	0	0
0.276	0.17	0.367	0.832	0.453	0.531
0	0	0.001	0.783	0.001	0.594
0.27	0.002	0.971	0.979	0.974	0.309
0.128	0.126	0.512	0.798	0.422	0.37
0	0	0.001	0.676	0.499	0.465
0.904	0.002	0.655	0.662	0.99	0
0.32	0	0.72	0.716	0.574	0.405
0.252	0.002	0.183	0.14	0.799	0.732
0.12	0	0.399	0.688	0.654	0.425
0.218	0.422	0.192	0.655	0.503	0.323
0.246	0.002	0.265	0.908	0.573	0.441
0.136	0.078	0.775	0.089	0.342	0.277
0.276	0.002	0.176	0.714	0.571	0.663
0.002	0.002	0.001	0.938	0.104	0.583
0.7	0.126	0.679	0.749	0.76	0.348
0.2	0.002	0.001	0.461	0.466	0.266
0.216	0	0.984	0.99	0.528	0.965
0.306	0.008	0.175	0.714	0.698	0.532
0.104	0	0.411	0.74	0.667	0.499
0.294	0.072	0.227	0.558	0.46	0.686
0.126	0.014	0.021	0.474	0.621	0.742
0.026	0.002	0.001	0.821	0.58	0.899
0.154	0	0.001	0.634	0	0.444
0.412	0.04	0.285	0.641	0.451	0.001
0.002	0	0.001	0.686	0.606	0.283
0.392	0.106	0.331	0.412	0.561	0.296
0.23	0	0.001	0.744	0.532	0.545
0.1	0	0.964	0.913	0.473	0.953
0.104	0.084	0.117	0.98	0.821	0.329
0.214	0.002	0.001	0.691	0.542	0.098
0.224	0.012	0.137	0.753	0.584	0.001
0.19	0	0.089	0.02	0.047	0.056
0.578	0.002	0.51	0.901	0.205	0.356
0.436	0	0.395	0.435	0.612	0.24
0.096	0.036	0.339	0.778	0.981	0.985
0.224	0.002	0.09	0.826	0.693	0
0.002	0.034	0	0.672	0.501	0.337
