"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.375	0.45	0.4375	0.1	0.1625	0.1875
0.25	0.175	0.2375	0.1	0.1625	0.225
0.7	0.55	0.55	0.05	0.4125	0.175
0.625	0.8	0.6875	0.15	0.225	0.2375
0.175	0.875	0.9875	0.1	0.1125	0.15
0.375	0.325	0.3625	0.025	0.2875	0.425
0.375	0.55	0.4125	0.05	0.15	0.375
0.375	0.3	0.375	0.0875	0.1375	0.0875
0.375	0.3	0.2875	0.1	0.25	0.2625
0.45	0.45	0.475	0.075	0.2875	0.3625
0.625	0.65	0.4125	0.1625	0.2875	0.0125
0.375	0.3	0.4	0.1375	0.225	0.1875
0.45	0.575	0.375	0.025	0.125	0.15
0.3	0.525	0.4125	0.0625	0.125	0.1875
0.975	0.975	0.9875	0.1875	0.275	0.25
0.35	0.325	0.2375	0.125	0.1125	0.0875
0.375	1	0.4	0.1125	0.1125	0.2
0.675	0.275	0.0375	0.1375	0.1875	0.1875
0.475	0.45	0.375	0.0375	0.125	0.125
0.25	0.175	0.225	0.1125	0.225	0.25
0.5	0.65	0.225	0.025	0.15	0.2875
0.5	0.35	0.325	0.1375	0.225	0.05
0.35	0.325	0.2625	0.05	0.1875	0.1875
0.275	1	0	0.0875	0.25	0.125
0.475	0.425	0.4625	0.175	0.2375	0.2375
0.15	0.525	0.45	0.0625	0.2	0.3
0.425	0.175	0.4375	0.075	0.125	0.35
0.55	0.325	0.3625	0.0625	0.0375	0.075
0.45	0.525	0.425	0.175	0.2125	0.25
0.375	0.4	0.3	0.125	0.0125	0.225
0.275	0.175	0.375	0.1375	0.1875	0.275
0.4	0.4	0.4125	0.05	0.1125	0.175
0.35	0.325	0.3	0.1125	0.125	0.0875
0.425	0.35	0.4	0.0125	0.2125	0.25
0.65	0.525	0.5375	0.05	0.125	0.25
0.25	0.2	0.225	0.0875	0.1375	0.2
0.45	0.525	0.55	0.2	0.0625	0.1
0.35	0.225	0.2	0.025	0.05	0.05
0.225	0.35	0.325	0.1625	0.2	0.2125
0.25	0.5	0.4875	0.1125	0.15	0.275
0.575	0.475	0.5375	0.0875	0.125	0.1625
0.975	0.425	0.45	0.1375	0.2	0.1875
0.4	0	0.4125	0.1375	0.2125	0.2375
0.3	0.275	0.2375	0.0625	0.1125	0.1625
0.975	0.775	0.85	0.175	0.2875	0.2625
0.525	0.375	0.3625	0.0875	0.125	0.25
0.625	0.475	0.575	0.1125	0.125	0.3375
0.55	0.525	0.6375	0.1125	0.1	0.2875
0.275	0.35	0.275	0.0875	0.1125	0.1625
0.975	0.925	0.9125	0.075	0.25	0.375
