"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.233333333333333	0.233333333333333	0.108333333333333	0.933333333333333	0.833333333333333	0.708333333333333
0.8	0.933333333333333	0.808333333333333	0.95	0.908333333333333	0.766666666666667
0.633333333333333	0.283333333333333	0.35	0.991666666666667	0.783333333333333	0.9
0.2	0.0833333333333333	0.0916666666666667	0.891666666666667	0.808333333333333	0.625
0.516666666666667	0.4	0.45	0.958333333333333	0.891666666666667	0.741666666666667
0.566666666666667	0.583333333333333	0.55	0.891666666666667	0.85	0.708333333333333
0.7	0.266666666666667	0.458333333333333	0.95	0.85	0.7
0.25	0.466666666666667	0.366666666666667	0.95	0.816666666666667	0.816666666666667
0.65	0.683333333333333	0.691666666666667	0.958333333333333	0.891666666666667	0.8
0.483333333333333	0.333333333333333	0.391666666666667	0.966666666666667	0.783333333333333	0.775
0.3	0.466666666666667	0.333333333333333	0.916666666666667	0.733333333333333	0.566666666666667
0.483333333333333	0.316666666666667	0.233333333333333	0.958333333333333	0.833333333333333	0.691666666666667
0.55	0.45	0.441666666666667	0.991666666666667	0.85	0.675
0.566666666666667	0.2	0.35	0.908333333333333	0.758333333333333	0.7
0.266666666666667	0.616666666666667	0.341666666666667	0.975	0.9	0.841666666666667
0.633333333333333	0.65	0.625	0.958333333333333	0.841666666666667	0.941666666666667
0.516666666666667	0.433333333333333	0.375	0.958333333333333	0.9	0.8
0.683333333333333	0.3	0.566666666666667	0.983333333333333	0.858333333333333	0.766666666666667
0.366666666666667	0.433333333333333	0.358333333333333	0.991666666666667	0.866666666666667	0.8
0.75	0.766666666666667	0.725	0.958333333333333	0.808333333333333	0.825
0.583333333333333	0.416666666666667	0.466666666666667	0.941666666666667	0.791666666666667	0.741666666666667
0.6	0.5	0.516666666666667	0.941666666666667	0.808333333333333	0.9
0.583333333333333	0.6	0.616666666666667	0.933333333333333	0.841666666666667	0.791666666666667
0.783333333333333	0.983333333333333	0.991666666666667	0.958333333333333	0.9	0.933333333333333
0.25	0.466666666666667	0.358333333333333	0.891666666666667	0.841666666666667	0.633333333333333
0.466666666666667	0.366666666666667	0.366666666666667	0.966666666666667	0.891666666666667	0.641666666666667
0.4	0.216666666666667	0.308333333333333	0.966666666666667	0.841666666666667	0.675
0.35	0.416666666666667	0.358333333333333	0.95	0.891666666666667	0.833333333333333
0.566666666666667	0.583333333333333	0.533333333333333	0.925	0.85	0.866666666666667
0.283333333333333	0.55	0.283333333333333	0.883333333333333	0.8	0.65
0.783333333333333	0.266666666666667	0.658333333333333	0.983333333333333	0.816666666666667	0.841666666666667
0.666666666666667	0.4	0.483333333333333	0.966666666666667	0.85	0.733333333333333
0.533333333333333	0.383333333333333	0.4	0.95	0.866666666666667	0.891666666666667
0.3	0.183333333333333	0.216666666666667	0.975	0.691666666666667	0.633333333333333
0.283333333333333	0.2	0.233333333333333	0.966666666666667	0.891666666666667	0.55
0.6	0.866666666666667	0.591666666666667	0.975	0.883333333333333	0.766666666666667
0.3	0.666666666666667	0.466666666666667	0.983333333333333	0.65	0.583333333333333
0.483333333333333	0.566666666666667	0.591666666666667	0.95	0.925	0.791666666666667
0.733333333333333	0.433333333333333	0.633333333333333	0.933333333333333	0.825	0.641666666666667
0.633333333333333	0.383333333333333	0.533333333333333	0.958333333333333	0.858333333333333	0.666666666666667
0.383333333333333	0.283333333333333	0.316666666666667	0.941666666666667	0.933333333333333	0.733333333333333
0.516666666666667	0.283333333333333	0.375	0.941666666666667	0.783333333333333	0.783333333333333
0.566666666666667	0.733333333333333	0.641666666666667	0.966666666666667	0.908333333333333	0.825
0.6	0.666666666666667	0.675	0.95	0.941666666666667	0.85
0.316666666666667	0.316666666666667	0.308333333333333	0.833333333333333	0.766666666666667	0.9
0.233333333333333	0.366666666666667	0.316666666666667	0.925	0.9	0.791666666666667
0.266666666666667	0.15	0.125	0.958333333333333	0.816666666666667	0.7
0.383333333333333	0.3	0.408333333333333	0.958333333333333	0.866666666666667	0.675
0.7	0.5	0.691666666666667	0.983333333333333	0.883333333333333	0.766666666666667
0.35	0.2	0.433333333333333	0.95	0.841666666666667	0.7
