"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.375	0.525	0.4375	0.1125	0.15	0.1875
0.25	0.2	0.225	0.125	0.1375	0.25
0.65	0.55	0.55	0.0375	0.475	0.15
0.6	0.95	0.7	0.2	0.2	0.225
0.175	0.975	1	0.1	0.1125	0.1625
0.375	0.325	0.3625	0.025	0.275	0.4125
0.35	0.65	0.45	0.0625	0.175	0.4625
0.35	0.4	0.3875	0.0875	0.125	0.0875
0.375	0.3	0.2875	0.1125	0.25	0.2625
0.425	0.425	0.4625	0.075	0.3	0.375
0.975	0.7	0.4625	0.1625	0.275	0.9875
0.4	0.35	0.4	0.15	0.25	0.2
0.425	0.825	0.3875	0.025	0.125	0.1625
0.3	0.575	0.475	0.1	0.1375	0.1625
0.975	0.975	0.9875	0.1875	0.275	0.25
0.35	0.3	0.2625	0.125	0.1	0.0875
0.375	1	0.4	0.125	0.1375	0.2125
0.65	0.3	0.0375	0.15	0.175	0.2
0.475	0.025	0.375	0.0375	0.125	0.125
0.25	0.2	0.2125	0.1125	0.225	0.2375
0.5	0.675	0.225	0.0375	0.1625	0.3
0.5	0.375	0.375	0.1625	0.225	0.0625
0.35	0.35	0.275	0.0625	0.175	0.1875
0.25	0.55	0	0.1125	0.25	0.1625
0.475	0.45	0.4625	0.175	0.2375	0.2625
0.125	0.525	0.525	0.0625	0.2	0.3
0.375	0.25	0.5	0.1375	0.1625	0.3375
0.525	0.4	0.3625	0.0625	0.05	0.075
0.425	0.525	0.425	0.2125	0.2375	0.2625
0.375	0.475	0.3	0.125	0.0125	0.2375
0.275	1	0.375	0.1625	0.2	0.2625
0.4	0.4	0.4125	0.05	0.125	0.1875
0.375	0.425	0.325	0.1125	0.125	0.075
0.425	0.45	0.425	0.0125	0.2	0.2625
0.675	0.55	0.5625	0.0875	0.1375	0.2625
0.25	0.225	0.225	0.0875	0.1375	0.2
0.45	0.975	0.6625	0.225	0.05	0.1125
0.325	0.275	0.2375	0.025	0.05	0.0625
0.225	0.375	0.325	0.1625	0.2125	0.2
0.25	0.525	0.5125	0.1	0.15	0.3125
0.575	0.625	0.55	0.0875	0.125	0.1625
0.225	0.45	0.45	0.1375	0.2125	0.1875
0.4	0.975	0.425	0.125	0.225	0.25
0.3	0.3	0.25	0.0875	0.1125	0.175
0.325	0.775	0.8625	0.175	0.3375	0.2375
0.525	0.4	0.3875	0.125	0.1625	0.25
0.625	0.5	0.6125	0.1125	0.1625	0.35
0.525	0.6	0.65	0.1125	0.1	0.2875
0.275	0.425	0.3375	0.1	0.125	0.15
0.475	0.525	0.4125	0.075	0.275	0.3875
