"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.305	0.175	0.165	0.865	0.715	0.5875
0.49	0.81	0.6	0.8375	0.845	0.72
0.995	0.245	0.14	0.7925	0.53	0.635
0.295	0.08	0.105	0.7325	0.6625	0.6425
0.575	0.2	0.1875	0.8125	0.7475	0.655
0.35	0.485	0.44	0.71	0.7025	0.5075
0.445	0.36	0.355	0.89	0.75	0.495
0.385	0.375	0.4025	0.8425	0.7075	0.725
0.335	0.655	0.63	0.9	0.675	0.6875
0.265	0.435	0.415	0.8175	0.5625	0.425
0.42	0.29	0.1975	0.7575	0.5525	0.225
0.355	0.56	0.3225	0.835	0.64	0.585
0.47	0.34	0.41	0.8825	0.7125	0.5975
0.44	0.26	0.35	0.8225	0.7725	0.72
0.005	0.005	0	0.81	0.6375	0.525
0.385	0.545	0.4575	0.7675	0.6825	0.855
0.29	0.38	0.37	0.845	0.7475	0.65
0.35	0.075	0.295	0.8	0.6425	0.6075
0.265	0.355	0.31	0.9575	0.735	0.6375
0.615	0.73	0.6975	0.955	0.665	0.715
0.295	0.235	0.3725	0.8025	0.6025	0.5125
0.225	0.195	0.225	0.8425	0.68	0.8525
0.395	0.46	0.5225	0.9	0.7475	0.675
0.98	0	0.0525	0.7125	0.62	0.8525
0.26	0.365	0.28	0.83	0.7275	0.6725
0.36	0.29	0.265	0.9575	0.775	0.5675
0.39	0.565	0.31	0.82	0.7025	0.485
0.215	0.46	0.3625	0.815	0.8425	0.745
0.275	0.22	0.2875	0.7325	0.6475	0.62
0.32	0.3	0.275	0.8175	0.925	0.7
0.475	0.195	0.405	0.875	0.7475	0.7025
0.315	0.285	0.29	0.8775	0.675	0.6725
0.45	0.375	0.4475	0.8225	0.72	0.855
0.175	0.285	0.26	0.8875	0.6	0.515
0.16	0.235	0.175	0.8825	0.7625	0.4875
0.46	0.68	0.55	0.8675	0.7275	0.6175
0.26	0.17	0.165	0.7875	0.5075	0.375
0.435	0.475	0.4525	0.9025	0.825	0.775
0.605	0.465	0.505	0.8575	0.695	0.6175
0.445	0.4	0.4525	0.835	0.715	0.54
0.37	0.235	0.2825	0.8275	0.7	0.6475
0.03	0.305	0.225	0.845	0.7175	0.7375
0.41	0.345	0.345	0.855	0.7475	0.605
0.535	0.555	0.5475	0.9	0.85	0.6875
0.09	0.265	0.2025	0.7525	0.67	0.7
0.225	0.395	0.3275	0.84	0.775	0.6875
0.18	0.175	0.175	0.8625	0.73	0.5125
0.255	0.165	0.2	0.8975	0.775	0.4975
0.64	0.59	0.5275	0.8575	0.76	0.6475
0	0.09	0.0025	0.85	0.565	0.63
