"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.2525	0.1225	0.1325	0.4925	0.41375	0.29875
0.405	0.34	0.375	0.69875	0.6925	0.52125
0.405	0.2075	0.15625	0.69125	0.35875	0.40875
0.1025	0.0025	0.075	0.63625	0.52875	0.40375
0.22	0.095	0.00125	0.42125	0.505	0.395
0.305	0.2725	0.3425	0.43375	0.475	0.2625
0.305	0.165	0.23375	0.69875	0.5275	0.29
0.28	0.3	0.32125	0.70375	0.52875	0.65375
0.2375	0.2275	0.32625	0.76875	0.51	0.4125
0.1625	0.185	0.18125	0.69625	0.38625	0.26125
0	0.285	0.15	0.585	0.06875	0.6675
0.1925	0.1525	0.19	0.565	0.32625	0.39125
0.175	0.0025	0.1675	0.7175	0.985	0.3425
0.31	0.0075	0.16375	0.64375	0.65125	0.42625
0.0025	0.0025	0.00125	0.5725	0.4275	0.39375
0.2375	0.27	0.385	0.66875	0.57875	0.62375
0.1375	0	0.1825	0.70625	0.66875	0.475
0.5425	0.2475	0.52375	0.9475	0.3975	0.3125
0.0025	0.0025	0.13875	0.7775	0.52375	0.3025
0.3275	0.3375	0.45125	0.8025	0.46625	0.46125
0.2625	0.1425	0.32	0.74875	0.4725	0.33375
0.1375	0.165	0.1675	0.6925	0.43875	0.76625
0.2625	0.3775	0.36125	0.75625	0.62	0.53375
0.3625	0.0025	0.34	0.50375	0.13375	0.4025
0.1025	0.2425	0.175	0.72875	0.61125	0.52125
0.58	0.1	0.095	0.7825	0.41	0.4
0.19	0.4525	0.00125	0.68375	0.575	0.32625
0.0025	0.875	0.18125	0.615	0.71375	0.60375
0.205	0.1625	0.23125	0.495	0.50875	0.385
0.3125	0.195	0.37875	0.655	0.73625	0.39125
0.385	0.15	0.29625	0.63	0.53375	0.37875
0.145	0.165	0.19125	0.71375	0.52	0.43375
0.28	0.2575	0.30625	0.7075	0.58625	0.8225
0.095	0.165	0.135	0.8275	0.42625	0.33625
0.05	0.12	0.0775	0.7325	0.4925	0.3525
0.1875	0.3375	0.36625	0.70375	0.62	0.53
0.51	0.0875	0.1175	0.53125	0.67	0.725
0.805	0.1525	0.2825	0.73625	0.64875	0.7225
0.56	0.3325	0.4825	0.70875	0.485	0.4325
0.2125	0.4625	0.12875	0.76125	0.56375	0.47875
0.17	0.16	0.1775	0.75875	0.62	0.4825
0.1	0.215	0.20625	0.71125	0.615	0.58
0.2525	0.985	0.23875	0.67125	0.4025	0.36
0.265	0.3125	0.35	0.695	0.615	0.43625
0.0025	0.6825	0.00125	0.92	0.80375	0.35
0.0025	0.2225	0.145	0.74375	0.59125	0.5425
0.0425	0.095	0.125	0.73375	0.635	0.3025
0.575	0.125	0.085	0.6225	0.635	0.3525
0.26	0.3025	0.2025	0.735	0.57875	0.42
0.0025	0.0025	0.00125	0.74375	0.40875	0.565
