"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.204	0.026	0.129	0.832	0.101	0.226
0.368	0.244	0.272	0.671	0.646	0.405
0.34	0.142	0.52	0.581	0.001	0.389
0.118	0.002	0.086	0.602	0.529	0.414
0.19	0	0.001	0.862	0.288	0.306
0.2	0.132	0.233	0.962	0.382	0.789
0.238	0.07	0.222	0.637	0.463	0.261
0.268	0.196	0.277	0.689	0.482	0.565
0.272	0.226	0.286	0.746	0.464	0.362
0.114	0.142	0.137	0.602	0.154	0.158
0	0.194	0.12	0.57	0.993	0.989
0.22	0.488	0.159	0.613	0.33	0.373
0.002	0.002	0.001	0.71	0.985	0.21
0.274	0.508	0.135	0.594	0.552	0.354
0.002	0	0	0.543	0.317	0.337
0.268	0.204	0.452	0.648	0.576	0.628
0.122	0.002	0.134	0.631	0.561	0.481
0.456	0.232	0.555	0.983	0.79	0.001
0	0.002	0.16	0.748	0.542	0.299
0.32	0.182	0.341	0.708	0.422	0.353
0.252	0.002	0.265	0.695	0.409	0.31
0.116	0.008	0.103	0.648	0.302	0.671
0.218	0.292	0.292	0.748	0.598	0.444
0.264	0.002	0.28	0.552	0.659	0.294
0.136	0.178	0.18	0.664	0.564	0.458
0.27	0.504	0.988	0.716	0.405	0.339
0	0.474	0.001	0.673	0.53	0.299
0.002	0.694	0.186	0.501	0.627	0.553
0.198	0.16	0.208	0.799	0.406	0.327
0.222	0.002	0.194	0.599	0.644	0.303
0.304	0.188	0.256	0.587	0.525	0.313
0.102	0.042	0.15	0.657	0.5	0.41
0.288	0.26	0.321	0.681	0.589	0.819
0.124	0.096	0.174	0.771	0.405	0.304
0.024	0.104	0.084	0.692	0.4	0.337
0.146	0.176	0.298	0.61	0.548	0.437
0.422	0.002	0.715	0.532	0.6	0.647
0.544	0.002	0.001	0.626	0.544	0.459
0.36	0.344	0.423	0.683	0.458	0.412
0.198	0.294	0.451	0.692	0.445	0.355
0.096	0.184	0.173	0.713	0.587	0.441
0.092	0.164	0.24	0.682	0.585	0.531
0.196	0.716	0.211	0.539	0.414	0.272
0.212	0.28	0.27	0.668	0.562	0.359
0	0.388	0.001	0.839	0.723	0.297
0.002	0.114	0.001	0.663	0.537	0.479
0.442	0.048	0.045	0.707	0.699	0.232
0.094	0.112	0.089	0.614	0.558	0.314
0.222	0.25	0.214	0.7	0.503	0.372
0.002	0.002	0	0.653	0.974	0.408
