"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.375	1	0.85	0.2125	0.25	0.35
0.25	1	0.3375	0.1375	0.25	0.9875
0.6	1	0.9875	0.2625	0.5625	0.825
0.575	0.925	0.4875	0.225	0.375	0.4
0.975	1	0.9875	0.0875	1	0.0875
0.375	1	0.675	0.2875	0.3625	0.5
0.35	1	0.625	0.225	0.2125	0.9875
0.35	1	0.675	0.1	0.175	0.3375
0.375	0.425	0.45	0.125	0.1375	0.3875
0.475	1	0.75	0.2	0.275	0.35
0.975	0.975	0.9875	0.3	0.4125	0.775
0.4	0.75	0.7375	0.1625	0.2375	0.425
0.4	1	0.9875	0.3625	0.6	0.4
0.3	1	0.375	0.175	0.3125	0.5
0.975	1	0.9875	0.2	0.9875	0.275
0.35	1	0.4125	0.075	0.4	0.375
0.375	0.975	0.3	0.2625	0.2125	0.375
0.575	1	0.9875	0.2375	0.3375	0.3
0.45	1	0.025	0.5625	0.0625	1
0.25	1	0.625	0.425	0.125	0.2625
0.5	1	0.525	0.1	0.1375	0.1125
0.475	0.925	0.725	0.1875	0	0.525
0.35	0.625	0.4875	0.2375	0.3	0.3375
0.25	1	0.2375	0.175	0.2375	0.725
0.475	1	0.3375	0.3375	0.2	0.5
0.125	1	0.4	0.15	0.225	0.25
0.35	1	0.9875	0.1	0.9875	0.35
0.525	0.725	0.7125	0.1125	0.2	0.675
0.425	0.975	1	0.375	0.275	0.4375
0.4	1	0.4625	0.925	0.1	0
0.275	1	0.75	0.175	0.25	0.3375
0.4	0.9	0.7125	0.375	0.4125	0.5
0.375	1	0.6125	0.2375	0.275	0.15
0.45	1	0.825	0.2375	0.0375	0.1375
0.675	1	0.8375	0.075	0.175	0.3
0.25	1	0.6875	0.1125	0.4375	0.2
0.45	1	0.5875	0.3125	0.375	0.9875
0.375	1	0.6375	0.2625	0.3625	0.4
0.225	0.775	0.425	0.45	0.225	0.45
0.25	1	0.9875	0.175	0.2625	0.2
0.575	1	0.8875	0.1	0.4125	0.7
0.225	1	0.2625	0.0125	0.9875	0.2875
0.4	1	0.9875	0.2625	0.325	0.475
0.3	1	0.6	0.1625	0.2375	0.9875
0.325	1	0.6125	0.2375	0.8	0.3875
0.475	0.975	0	0.3375	0.3375	0.4125
0.625	1	0.475	0.1625	0.2375	0.325
0.525	0.975	0.55	0.1125	0.4375	0.2125
0.275	1	0.65	0.1125	0.2	1
0.975	0.9	0.9875	0.3	0.325	0.425
