"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.25	0.4	0.5	0.0625	0.0875	0.1
0.05	0.05	0.0625	0.0375	0.025	0.0875
0.05	0.425	0.2375	0	0.025	0
0.375	0.425	0.5875	0.05	0.075	0.075
0.075	0.1	0.0875	0.0125	0.0125	0.0125
0.275	0.15	0.25	0.05	0.0625	0.125
0	0.3	0.1625	0.05	0.0375	0.075
0.2	0.25	0.2375	0.0125	0.075	0.025
0.075	0.1	0.0625	0.025	0.075	0.05
0.175	0.375	0.25	0	0.05	0.075
0.3	0.2	0.2625	0	0.0375	0.1375
0.075	0.325	0.325	0.025	0.05	0.0625
0.075	0.05	0.1	0	0	0.0375
0.225	0.25	0.25	0.0125	0.025	0.0375
0.3	0.2	0.2625	0.0125	0.0125	0.0125
0.1	0.1	0.0875	0.0375	0.05	0.025
0.125	0.15	0.2	0	0	0.0125
0.025	0.25	0.0875	0.0125	0.025	0.0125
0.2	0.175	0.1875	0	0.0375	0.0375
0.025	0.15	0.1	0	0.0625	0.0625
0.1	0.225	0.1375	0	0.0375	0.0125
0.1	0.3	0.175	0	0.05	0.0125
0.175	0.15	0.15	0.0125	0.0375	0.025
0.025	0	0	0.0125	0.025	0
0.3	0.325	0.3	0.0125	0.0125	0.0625
0.15	0.175	0.225	0	0.025	0.05
0.2	0.4	0.2875	0	0.025	0.075
0.175	0.125	0.15	0.025	0.025	0.0375
0.025	0.075	0.0625	0	0	0.0125
0.175	0.25	0.3	0.0375	0.05	0.0625
0	0.3	0.075	0	0.0375	0.0125
0.025	0.225	0.1375	0	0.025	0.0125
0.175	0.25	0.2375	0.0125	0.05	0.0375
0.175	0.4	0.2875	0	0.0625	0.0625
0.125	0.25	0.2	0.0125	0.025	0.1
0.2	0.1	0.2	0.0375	0.0875	0.125
0.225	0.075	0.1875	0	0.1625	0.175
0.15	0.15	0.1375	0.0125	0.0125	0.0625
0.175	0.25	0.2	0.0375	0.0625	0.15
0.075	0.225	0.1375	0.05	0.0375	0.1125
0.275	0.325	0.3125	0.0125	0.075	0.125
0.15	0.25	0.25	0	0.05	0.0375
0.1	0.125	0.0875	0.0375	0.0625	0.0875
0.075	0.025	0.05	0	0	0.025
0.175	0.25	0.2375	0.0375	0.0125	0.025
0.325	0.325	0.325	0.05	0.025	0.0625
0.375	0.45	0.4875	0.0625	0.075	0.075
0.3	0.275	0.25	0	0.0125	0.05
0.1	0.175	0.1125	0.025	0.025	0.075
0.15	0.45	0.1375	0	0.0125	0.0375
