"only U"	"only Z"	"early fusion"	"rho=0.25"	"rho=0.5"	"rho=0.75"
0.41	0.55	0.27	0.935	0.835	0.815
0.86	0.97	0.85	0.96	0.965	0.82
0.76	0.53	0.59	0.985	0.84	0.935
0.35	0.41	0.23	0.925	0.855	0.695
0.64	0.8	0.67	0.96	0.88	0.835
0.59	0.67	0.605	0.925	0.86	0.75
0.81	0.6	0.675	0.935	0.885	0.785
0.47	0.59	0.51	0.975	0.83	0.91
0.74	0.81	0.805	0.98	0.87	0.85
0.64	0.53	0.565	0.96	0.845	0.83
0.46	0.61	0.53	0.975	0.88	0.66
0.67	0.58	0.43	0.97	0.875	0.79
0.69	0.68	0.62	0.99	0.895	0.765
0.62	0.48	0.505	0.915	0.86	0.84
0.42	0.71	0.495	0.97	0.94	0.895
0.71	0.76	0.725	0.955	0.875	0.965
0.66	0.64	0.56	0.965	0.915	0.83
0.8	0.61	0.715	0.975	0.905	0.83
0.53	0.65	0.555	0.99	0.92	0.86
0.87	0.83	0.795	0.995	0.845	0.845
0.7	0.62	0.65	0.965	0.88	0.845
0.68	0.62	0.67	0.94	0.855	0.955
0.67	0.69	0.73	0.95	0.89	0.87
0.86	0.01	0.995	0.97	0.945	0.965
0.43	0.54	0.5	0.945	0.91	0.75
0.59	0.68	0.595	0.995	0.895	0.765
0.56	0.41	0.475	0.975	0.895	0.8
0.55	0.6	0.56	0.9	0.94	0.905
0.69	0.75	0.675	0.96	0.91	0.905
0.5	0.68	0.5	0.935	0.9	0.795
0.82	0.6	0.79	0.99	0.88	0.895
0.79	0.67	0.66	0.965	0.885	0.78
0.63	0.59	0.565	0.95	0.86	0.88
0.48	0.4	0.455	0.965	0.79	0.765
0.52	0.48	0.48	0.95	0.9	0.67
0.68	0.88	0.69	0.945	0.885	0.795
0.48	0.84	0.61	0.96	0.71	0.64
0.63	0.67	0.715	0.95	0.925	0.865
0.78	0.64	0.715	0.97	0.85	0.715
0.74	0.63	0.685	0.945	0.9	0.765
0.51	0.51	0.495	0.95	0.93	0.795
0.65	0.49	0.53	0.96	0.85	0.845
0.65	0.84	0.79	0.935	0.905	0.875
0.72	0.85	0.81	0.965	0.95	0.9
0.51	0.52	0.495	0.895	0.835	0.945
0.4	0.54	0.47	0.965	0.96	0.85
0.43	0.36	0.285	0.955	0.885	0.795
0.51	0.57	0.57	0.97	0.9	0.755
0.78	0.71	0.78	0.96	0.895	0.825
0.58	0.69	0.65	0.97	0.87	0.82
